"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1427013201|ref|WP_113489659.1|","90",81.279,219,41,0,1,219,1,219,7.76e-131,376,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1213974541|ref|WP_088687499.1|","90",81.567,217,40,0,1,217,1,217,8.48e-131,376,1764274,"Rhizobium sp. R634","Rhizobium sp. R634","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. R634]"
"gi|817674131|ref|WP_046639245.1|","90",81.735,219,40,0,1,219,1,219,8.48e-131,376,399,"Neorhizobium galegae","Neorhizobium galegae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Neorhizobium galegae]"
"gi|821567863|gb|KKZ86081.1|","90",82.648,219,38,0,1,219,192,410,9.78e-131,383,1128399,"Rhizobium phaseoli Ch24-10","Rhizobium phaseoli Ch24-10","a-proteobacteria","Bacteria","nitrile hydratase fused subunits alpha and beta [Rhizobium phaseoli Ch24-10]"
"gi|1105263720|ref|WP_071836465.1|","90",81.279,219,41,0,1,219,1,219,1.4e-130,375,1798804,"Rhizobium sp. 58","Rhizobium sp. 58","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. 58]"
"gi|817660748|ref|WP_046626103.1|","90",81.735,219,40,0,1,219,1,219,1.79e-130,375,399,"Neorhizobium galegae","Neorhizobium galegae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Neorhizobium galegae]"
"gi|739316317|ref|WP_037178810.1|","90",81.944,216,39,0,1,216,1,216,1.88e-130,375,1500259,"Rhizobium sp. YR519","Rhizobium sp. YR519","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. YR519]"
"gi|1426832151|ref|WP_113375546.1|","90",81.735,219,40,0,1,219,1,219,1.97e-130,375,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|739257043|ref|WP_037120034.1|","90",81.279,219,41,0,1,219,1,219,2.25e-130,375,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|636777102|ref|WP_024313558.1|","90",80.365,219,43,0,1,219,1,219,2.43e-130,375,348824,"Rhizobium favelukesii","Rhizobium favelukesii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium favelukesii]"
"gi|1424120008|ref|WP_112411723.1|","90",81.735,219,40,0,1,219,1,219,2.46e-130,375,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|494970927|ref|WP_007696953.1|","90",81.735,219,40,0,1,219,1,219,3.16e-130,374,1144306,"Rhizobium sp. AP16","Rhizobium sp. AP16","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. AP16]"
"gi|1425974019|ref|WP_112973085.1|","90",81.279,219,41,0,1,219,1,219,3.3e-130,374,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1224565247|ref|WP_092585282.1|","90",82.949,217,37,0,1,217,1,217,3.34e-130,374,158890,"Rhizobium loessense","Rhizobium loessense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium loessense]"
"gi|517730106|ref|WP_018900314.1|","90",81.944,216,39,0,1,216,1,216,3.96e-130,374,1246459,"Rhizobium sp. 2MFCol3.1","Rhizobium sp. 2MFCol3.1","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. 2MFCol3.1]"
"gi|403701255|gb|EJZ18150.1|","90",81.279,219,41,0,1,219,1,219,4.34e-130,374,1223565,"Rhizobium sp. Pop5","Rhizobium sp. Pop5","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. Pop5]"
"gi|501835630|ref|WP_012651754.1|","90",81.735,219,40,0,1,219,1,219,4.69e-130,374,227290,"Rhizobium/Agrobacterium group","Rhizobium/Agrobacterium group","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium/Agrobacterium group]"
"gi|835326007|ref|WP_047455570.1|","90",82.192,219,39,0,1,219,1,219,4.74e-130,374,359,"Agrobacterium rhizogenes","Agrobacterium rhizogenes","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Agrobacterium rhizogenes]"
"gi|1426542946|ref|WP_113316723.1|","90",80.822,219,42,0,1,219,1,219,5.06e-130,374,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1426817964|ref|WP_113363384.1|","90",80.822,219,42,0,1,219,1,219,5.18e-130,374,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1426660520|ref|WP_113345761.1|","90",80.822,219,42,0,1,219,1,219,7.27e-130,374,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1426408691|ref|WP_113243269.1|","90",81.735,219,40,0,1,219,1,219,1.02e-129,373,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1426389257|ref|WP_113230568.1|","90",80.822,219,42,0,1,219,1,219,1.03e-129,373,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1258296799|ref|WP_097592629.1|","90",80.365,219,43,0,1,219,1,219,1.15e-129,373,2035450,"Rhizobium sp. J15","Rhizobium sp. J15","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. J15]"
"gi|1189849266|ref|WP_085860000.1|","90",80.822,219,42,0,1,219,1,219,1.52e-129,373,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|1132166403|ref|WP_075850852.1|","90",81.279,219,41,0,1,219,1,219,1.57e-129,373,52131,"Rhizobium hainanense","Rhizobium hainanense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium hainanense]"
"gi|1475511017|ref|WP_118849779.1|","90",80.822,219,42,0,1,219,1,219,1.58e-129,373,2060726,"Neorhizobium sp. SOG26","Neorhizobium sp. SOG26","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Neorhizobium sp. SOG26]"
"gi|1426975930|ref|WP_113460860.1|","90",80.365,219,43,0,1,219,1,219,1.73e-129,373,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1426490645|ref|WP_113284799.1|","90",80.822,219,42,0,1,219,1,219,1.75e-129,373,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1327608269|ref|WP_102022132.1|","90",80.365,219,43,0,1,219,1,219,1.75e-129,373,2067451,"Rhizobium sp. TH135","Rhizobium sp. TH135","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. TH135]"
"gi|1426251720|ref|WP_113137362.1|","90",81.279,219,41,0,1,219,1,219,1.85e-129,372,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|930193535|ref|WP_054182727.1|","90",80.822,219,42,0,1,219,1,219,1.93e-129,372,1538158,"Rhizobium acidisoli","Rhizobium acidisoli","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium acidisoli]"
"gi|655331325|ref|WP_028739533.1|","90",82.488,217,38,0,1,217,1,217,2.3e-129,372,57676,"Rhizobium mongolense","Rhizobium mongolense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium mongolense]"
"gi|1248833603|ref|WP_096771794.1|","90",80.365,219,43,0,1,219,1,219,2.83e-129,372,1535245,"Rhizobium sophoriradicis","Rhizobium sophoriradicis","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sophoriradicis]"
"gi|1258257432|ref|WP_097578855.1|","90",80.822,219,42,0,1,219,1,219,3.13e-129,372,2035449,"Rhizobium sp. H4","Rhizobium sp. H4","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. H4]"
"gi|740904692|ref|WP_038689940.1|","90",81.106,217,41,0,1,217,1,217,3.6e-129,372,1301032,"Rhizobium sp. IE4771","Rhizobium sp. IE4771","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. IE4771]"
"gi|1039440605|ref|WP_064803706.1|","90",81.279,219,41,0,1,219,1,219,3.64e-129,372,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|835491779|ref|WP_047524700.1|","90",81.279,219,41,0,1,219,1,219,4.34e-129,372,398,"Rhizobium tropici","Rhizobium tropici","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium tropici]"
"gi|1207846373|gb|OWK23728.1|","90",82.028,217,39,0,1,217,1,217,4.59e-129,372,61013,"Rhizobium yanglingense","Rhizobium yanglingense","a-proteobacteria","Bacteria","nitrile hydratase [Rhizobium yanglingense]"
"gi|1122413621|ref|WP_074068883.1|","90",82.028,217,39,0,1,217,1,217,5.12e-129,372,56730,"Rhizobium gallicum","Rhizobium gallicum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium gallicum]"
"gi|748587114|ref|WP_039845294.1|","90",82.028,217,39,0,1,217,1,217,5.12e-129,372,56730,"Rhizobium gallicum","Rhizobium gallicum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium gallicum]"
"gi|739202763|ref|WP_037066206.1|","90",80.365,219,43,0,1,219,1,219,6.03e-129,371,384,"Rhizobium leguminosarum","Rhizobium leguminosarum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium leguminosarum]"
"gi|1426363966|ref|WP_113216253.1|","90",80.822,219,42,0,1,219,1,219,6.17e-129,371,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|739266089|ref|WP_037129010.1|","90",80.365,219,43,0,1,219,1,219,6.73e-129,371,1500304,"Rhizobium sp. CF394","Rhizobium sp. CF394","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. CF394]"
"gi|1424338444|ref|WP_112605358.1|","90",81.279,219,41,0,1,219,1,219,6.96e-129,371,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1424104779|ref|WP_112398954.1|","90",80.822,219,42,0,1,219,1,219,7.35e-129,371,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1039447819|ref|WP_064810780.1|","90",80.365,219,43,0,1,219,1,219,8.2e-129,371,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|1213960145|ref|WP_088673317.1|","90",80.645,217,42,0,1,217,1,217,8.76e-129,371,1764273,"Rhizobium sp. R339","Rhizobium sp. R339","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. R339]"
"gi|1122404019|ref|WP_074061693.1|","90",81.106,217,41,0,1,217,1,217,8.95e-129,371,29449,"Rhizobium etli","Rhizobium etli","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium etli]"
"gi|490217495|ref|WP_004115873.1|","90",80.822,219,42,0,1,219,1,219,9.46e-129,371,1353277,"Rhizobium freirei","Rhizobium freirei","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium freirei]"
"gi|1425005576|ref|WP_112721082.1|","90",80.365,219,43,0,1,219,1,219,1.08e-128,370,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1453508114|ref|WP_116406449.1|","90",80.365,219,43,0,1,219,1,219,1.13e-128,370,384,"Rhizobium leguminosarum","Rhizobium leguminosarum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium leguminosarum]"
"gi|1036233560|ref|WP_064682667.1|","90",80.822,219,42,0,1,219,1,219,1.13e-128,370,1138189,"Rhizobium bangladeshense","Rhizobium bangladeshense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium bangladeshense]"
"gi|1478054109|ref|WP_119256057.1|","90",80.822,219,42,0,1,219,1,219,1.18e-128,370,352475,"Shinella zoogloeoides","Shinella zoogloeoides","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Shinella zoogloeoides]"
"gi|1426377154|ref|WP_113223269.1|","90",80.365,219,43,0,1,219,1,219,1.31e-128,370,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1196399596|ref|WP_086082400.1|","90",80.365,219,43,0,1,219,1,219,1.31e-128,370,29449,"Rhizobium etli","Rhizobium etli","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium etli]"
"gi|950611696|ref|WP_057469072.1|","90",80.645,217,42,0,1,217,1,217,1.71e-128,370,1736427,"Rhizobium sp. Root1203","Rhizobium sp. Root1203","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. Root1203]"
"gi|1373513290|ref|WP_107108405.1|","90",80.822,219,42,0,1,219,1,219,1.93e-128,370,2127048,"Rhizobium sp. SEMIA4064","Rhizobium sp. SEMIA4064","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. SEMIA4064]"
"gi|1186473712|ref|WP_085424605.1|","90",80.365,219,43,0,1,219,1,219,1.99e-128,370,464029,"Rhizobium oryzae","Rhizobium oryzae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium oryzae]"
"gi|1488210257|ref|WP_120664338.1|","90",80.365,219,43,0,1,219,1,219,1.99e-128,370,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|1209881031|ref|WP_088391585.1|","90",80.365,219,43,0,1,219,1,219,2.04e-128,370,1967781,"Rhizobium esperanzae","Rhizobium esperanzae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium esperanzae]"
"gi|1424137626|ref|WP_112425951.1|","90",80.556,216,42,0,1,216,1,216,2.55e-128,370,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1468467907|ref|WP_117366458.1|","90",80.365,219,43,0,1,219,1,219,2.68e-128,370,2303749,"Shinella sp. WSJ-2","Shinella sp. WSJ-2","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Shinella sp. WSJ-2]"
"gi|1196502176|ref|WP_086156296.1|","90",80.645,217,42,0,1,217,1,217,3.19e-128,369,2020311,"Rhizobium sp. Kim5","Rhizobium sp. Kim5","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. Kim5]"
"gi|1248824568|ref|WP_096764765.1|","90",80.645,217,42,0,1,217,1,217,3.64e-128,369,1535245,"Rhizobium sophoriradicis","Rhizobium sophoriradicis","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sophoriradicis]"
"gi|1423859447|ref|WP_112247616.1|","90",80.365,219,43,0,1,219,1,219,4.16e-128,369,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|1128925203|ref|WP_075292789.1|","90",80.645,217,42,0,1,217,1,217,5.23e-128,369,1856850,"Rhizobium arenae","Rhizobium arenae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium arenae]"
"gi|1150799125|ref|WP_077992966.1|","90",80.645,217,42,0,1,217,1,217,6.1e-128,369,1535242,"Rhizobium sophorae","Rhizobium sophorae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sophorae]"
"gi|516619890|ref|WP_017994677.1|","90",80.645,217,42,0,1,217,1,217,6.17e-128,369,384,"Rhizobium leguminosarum","Rhizobium leguminosarum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium leguminosarum]"
"gi|1068654253|ref|WP_069612475.1|","90",80.645,217,42,0,1,217,1,217,6.23e-128,369,1860096,"Rhizobium sp. YK2","Rhizobium sp. YK2","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. YK2]"
"gi|1426850618|ref|WP_113391295.1|","90",80.365,219,43,0,1,219,1,219,6.88e-128,369,1909294,"Rhizobiales bacterium","Rhizobiales bacterium","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobiales bacterium]"
"gi|906961599|ref|WP_049733580.1|","90",80.365,219,43,0,1,219,1,219,7.19e-128,369,379,"Rhizobium","Rhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobium]"
"gi|930056419|ref|WP_054159444.1|","90",80.822,219,42,0,1,219,1,219,8.57e-128,369,1523420,"Rhizobium sp. AAP43","Rhizobium sp. AAP43","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. AAP43]"
"gi|1032824316|ref|WP_064330442.1|","90",80.365,219,43,0,1,219,1,219,8.86e-128,368,879274,"Shinella sp. HZN7","Shinella sp. HZN7","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Shinella sp. HZN7]"
"gi|1451705357|ref|WP_116273865.1|","90",80.365,219,43,0,1,219,1,219,9.25e-128,368,384,"Rhizobium leguminosarum","Rhizobium leguminosarum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium leguminosarum]"
"gi|1423973524|ref|WP_112343911.1|","90",80.365,219,43,0,1,219,1,219,1.39e-127,368,398,"Rhizobium tropici","Rhizobium tropici","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium tropici]"
"gi|1224838772|ref|WP_092855405.1|","90",80.365,219,43,0,1,219,1,219,1.69e-127,368,411945,"Rhizobium miluonense","Rhizobium miluonense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium miluonense]"
"gi|657917047|ref|WP_029618896.1|","90",80.645,217,42,0,1,217,1,217,3.3e-127,367,1496690,"Rhizobium marinum","Rhizobium marinum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium marinum]"
"gi|736484612|ref|WP_034504358.1|","90",80.645,217,42,0,1,217,1,217,3.52e-127,367,359,"Agrobacterium rhizogenes","Agrobacterium rhizogenes","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Agrobacterium rhizogenes]"
"gi|1268846481|ref|WP_099058217.1|","90",80.093,216,43,0,1,216,1,216,6.23e-127,366,1571470,"Rhizobium sp. ACO-34A","Rhizobium sp. ACO-34A","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium sp. ACO-34A]"
"gi|655344363|ref|WP_028752327.1|","90",81.106,217,41,0,1,217,1,217,8.02e-127,366,29450,"Rhizobium leucaenae","Rhizobium leucaenae","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium leucaenae]"
"gi|1036469786|ref|WP_064705536.1|","90",80.184,217,43,0,1,217,1,217,1.79e-126,365,1138189,"Rhizobium bangladeshense","Rhizobium bangladeshense","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium bangladeshense]"
"gi|746594626|ref|WP_039620840.1|","90",81.043,211,40,0,1,211,1,211,5.47e-124,358,29449,"Rhizobium etli","Rhizobium etli","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Rhizobium etli]"
"gi|739557507|ref|WP_037415706.1|","91",100,219,0,0,1,219,1,219,2.14e-160,451,794846,"Sinorhizobium sp. CCBAU 05631","Sinorhizobium sp. CCBAU 05631","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium sp. CCBAU 05631]"
"gi|1352859574|ref|WP_104839392.1|","91",99.087,219,2,0,1,219,1,219,1.63e-158,446,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|1258185258|ref|WP_097525370.1|","91",97.26,219,6,0,1,219,1,219,1.34e-155,439,28105,"Sinorhizobium","Sinorhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Sinorhizobium]"
"gi|1258203626|ref|WP_097538117.1|","91",97.717,219,5,0,1,219,1,219,3.27e-155,437,28105,"Sinorhizobium","Sinorhizobium","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Sinorhizobium]"
"gi|1032629875|ref|WP_064252497.1|","91",96.347,219,8,0,1,219,1,219,3.1e-154,435,194963,"Sinorhizobium americanum","Sinorhizobium americanum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium americanum]"
"gi|739527810|ref|WP_037386795.1|","91",96.347,219,8,0,1,219,1,219,3.9e-154,435,194963,"Sinorhizobium americanum","Sinorhizobium americanum","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium americanum]"
"gi|502097974|ref|WP_012708538.1|","91",93.151,219,15,0,1,219,1,219,1.39e-149,423,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|1258179686|ref|WP_097520269.1|","91",93.151,219,15,0,1,219,1,219,2.4e-149,423,2035455,"Sinorhizobium sp. BJ1","Sinorhizobium sp. BJ1","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium sp. BJ1]"
"gi|739542574|ref|WP_037400923.1|","91",93.151,219,15,0,1,219,1,219,7.26e-149,422,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|504577991|ref|WP_014765093.1|","91",92.694,219,16,0,1,219,1,219,8.85e-149,421,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|739579303|ref|WP_037437302.1|","91",92.694,219,16,0,1,219,1,219,5.01e-148,419,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|739575771|ref|WP_037433770.1|","91",92.237,219,17,0,1,219,1,219,6.3e-148,419,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|504094901|ref|WP_014328895.1|","91",92.237,219,17,0,1,219,1,219,1.45e-147,418,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|750685822|ref|WP_040960703.1|","91",92.694,219,16,0,1,219,1,219,1.97e-147,418,380,"Sinorhizobium fredii","Sinorhizobium fredii","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium fredii]"
"gi|517045691|ref|WP_018234509.1|","91",91.781,219,18,0,1,219,1,219,6.67e-146,414,1057002,"Ensifer sp. BR816","Ensifer sp. BR816","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer sp. BR816]"
"gi|1032619736|ref|WP_064243079.1|","91",90.868,219,20,0,1,219,1,219,6.61e-145,412,1472378,"Ensifer glycinis","Ensifer glycinis","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer glycinis]"
"gi|651627402|ref|WP_026617710.1|","91",89.498,219,23,0,1,219,1,219,5.08e-144,409,1708715,"Ensifer aridi","Ensifer aridi","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer aridi]"
"gi|1173300045|ref|WP_081158299.1|","91",89.041,219,24,0,1,219,1,219,5.43e-144,409,1708715,"Ensifer aridi","Ensifer aridi","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer aridi]"
"gi|1183828340|ref|WP_085025438.1|","91",88.584,219,25,0,1,219,1,219,1.29e-143,408,1708715,"Ensifer aridi","Ensifer aridi","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer aridi]"
"gi|654524128|ref|WP_027992351.1|","91",87.215,219,28,0,1,219,1,219,3.5e-143,407,382,"Sinorhizobium meliloti","Sinorhizobium meliloti","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium meliloti]"
"gi|651635712|ref|WP_026621683.1|","91",88.479,217,25,0,1,217,1,217,5.2e-143,407,1041159,"Ensifer sp. WSM1721","Ensifer sp. WSM1721","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer sp. WSM1721]"
"gi|489629410|ref|WP_003533850.1|","91",87.215,219,28,0,1,219,1,219,7.07e-143,406,382,"Sinorhizobium meliloti","Sinorhizobium meliloti","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium meliloti]"
"gi|654532807|ref|WP_028000896.1|","91",86.697,218,29,0,1,218,1,218,7.64e-143,406,76745,"Sinorhizobium arboris","Sinorhizobium arboris","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium arboris]"
"gi|1293411529|ref|WP_100671645.1|","91",86.758,219,29,0,1,219,1,219,1.37e-142,406,382,"Sinorhizobium meliloti","Sinorhizobium meliloti","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium meliloti]"
"gi|1150766270|ref|WP_077960572.1|","91",88.128,219,26,0,1,219,1,219,2.58e-142,405,106592,"Ensifer adhaerens","Ensifer adhaerens","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Ensifer adhaerens]"
"gi|499272312|ref|WP_010969705.1|","91",86.758,219,29,0,1,219,1,219,3.96e-142,405,382,"Sinorhizobium meliloti","Sinorhizobium meliloti","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium meliloti]"
"gi|1208939626|ref|WP_088203110.1|","91",86.758,219,29,0,1,219,1,219,6.85e-142,404,382,"Sinorhizobium meliloti","Sinorhizobium meliloti","a-proteobacteria","Bacteria","nitrile hydratase subunit beta [Sinorhizobium meliloti]"
"gi|654542273|ref|WP_028010096.1|","91",86.758,219,29,0,1,219,1,219,9.11e-142,404,227292,"Sinorhizobium/Ensifer group","Sinorhizobium/Ensifer group","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Sinorhizobium/Ensifer group]"
"gi|516775729|ref|WP_018095388.1|","91",87.097,217,28,0,1,217,1,217,1.41e-141,403,227292,"Sinorhizobium/Ensifer group","Sinorhizobium/Ensifer group","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Sinorhizobium/Ensifer group]"
"gi|515835634|ref|WP_017266387.1|","91",86.301,219,30,0,1,219,1,219,1.94e-141,403,356,"Rhizobiales","rhizobacteria","a-proteobacteria","Bacteria","MULTISPECIES: nitrile hydratase subunit beta [Rhizobiales]"
