"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|981916949|ref|WP_060100257.1|","37",94.771,306,16,0,1,306,1,306,0,584,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981760742|ref|WP_059953088.1|","37",94.754,305,16,0,1,305,1,305,0,584,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981713534|ref|WP_059908389.1|","37",94.771,306,16,0,1,306,1,306,0,584,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|982016257|ref|WP_060191730.1|","37",94.444,306,17,0,1,306,1,306,0,584,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981875992|ref|WP_060062594.1|","37",94.444,306,17,0,1,306,1,306,0,583,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981770223|ref|WP_059962271.1|","37",94.444,306,17,0,1,306,1,306,0,583,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981625243|ref|WP_059824785.1|","37",94.444,306,17,0,1,306,1,306,0,583,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981985022|ref|WP_060163115.1|","37",94.444,306,17,0,1,306,1,306,0,582,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981699466|ref|WP_059895258.1|","37",94.444,306,17,0,1,306,1,306,0,582,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|981986660|ref|WP_060164383.1|","37",94.444,306,17,0,1,306,1,306,0,582,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|982026896|ref|WP_060201864.1|","37",94.118,306,18,0,1,306,1,306,0,581,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|982168901|ref|WP_060332371.1|","37",94.118,306,18,0,1,306,1,306,0,578,101571,"Burkholderia ubonensis","Burkholderia ubonensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ubonensis]"
"gi|1401599865|ref|WP_110421630.1|","37",93.811,307,19,0,1,307,1,307,0,563,60552,"Burkholderia vietnamiensis","Burkholderia vietnamiensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia vietnamiensis]"
"gi|935499722|ref|WP_054424301.1|","37",81.639,305,56,0,1,305,1,305,0,510,1806484,"Achromobacter sp. ATCC31444","Achromobacter sp. ATCC31444","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter sp. ATCC31444]"
"gi|640713674|ref|WP_025136934.1|","37",80.328,305,60,0,1,305,1,305,1.53e-180,509,1397275,"Achromobacter sp. DH1f","Achromobacter sp. DH1f","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter sp. DH1f]"
"gi|654305423|ref|WP_027819048.1|","37",81.107,307,58,0,1,307,1,307,8.68e-179,504,765414,"Paraburkholderia bannensis","Paraburkholderia bannensis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Paraburkholderia bannensis]"
"gi|1011861738|ref|WP_062679740.1|","37",80.328,305,60,0,1,305,1,305,1.73e-178,504,222,"Achromobacter","Achromobacter","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Achromobacter]"
"gi|1208291900|ref|WP_088147024.1|","37",80.656,305,59,0,1,305,1,305,2.15e-178,504,32002,"Achromobacter denitrificans","Achromobacter denitrificans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter denitrificans]"
"gi|1209941653|ref|WP_088446167.1|","37",80.656,305,59,0,1,305,1,305,2.95e-178,503,32002,"Achromobacter denitrificans","Achromobacter denitrificans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter denitrificans]"
"gi|1208280204|ref|WP_088138767.1|","37",80.328,305,60,0,1,305,1,305,3.08e-178,503,85698,"Achromobacter xylosoxidans","Achromobacter xylosoxidans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter xylosoxidans]"
"gi|1475668462|ref|WP_118931713.1|","37",80.656,305,59,0,1,305,1,305,5.22e-178,503,85698,"Achromobacter xylosoxidans","Achromobacter xylosoxidans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter xylosoxidans]"
"gi|1480102177|ref|WP_119450836.1|","37",80.328,305,60,0,1,305,1,305,1.03e-176,499,2292262,"Achromobacter sp. K91","Achromobacter sp. K91","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter sp. K91]"
"gi|935565610|ref|WP_054450188.1|","37",80.328,305,60,0,1,305,1,305,1.35e-176,499,1806481,"Achromobacter sp. 2789STDY5608625","Achromobacter sp. 2789STDY5608625","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Achromobacter sp. 2789STDY5608625]"
"gi|501284899|ref|WP_012327917.1|","38",100,307,0,0,1,307,1,307,0,618,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|493522799|ref|WP_006476882.1|","38",99.349,307,2,0,1,307,1,307,0,614,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1219478195|ref|WP_089434558.1|","38",99.023,307,3,0,1,307,1,307,0,612,2015352,"Burkholderia sp. AU28863","Burkholderia sp. AU28863","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. AU28863]"
"gi|1147438801|ref|WP_077219359.1|","38",99.023,307,3,0,1,307,1,307,0,612,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|1061597823|gb|AOJ20842.1|","38",99.023,307,3,0,1,307,1,307,0,612,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","nitrilase [Burkholderia cenocepacia]"
"gi|852003397|ref|WP_048250772.1|","38",98.697,307,4,0,1,307,1,307,0,612,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|981847095|ref|WP_060035411.1|","38",98.697,307,4,0,1,307,1,307,0,612,1637900,"Burkholderia sp. MSMB1078WGS","Burkholderia sp. MSMB1078WGS","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. MSMB1078WGS]"
"gi|1219512348|ref|WP_089466699.1|","38",98.697,307,4,0,1,307,1,307,0,611,2015347,"Burkholderia sp. AU16741","Burkholderia sp. AU16741","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. AU16741]"
"gi|654292675|ref|WP_027807445.1|","38",98.697,307,4,0,1,307,1,307,0,611,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|1124517084|ref|WP_074801237.1|","38",99.023,307,3,0,1,307,1,307,0,611,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|974650271|ref|WP_059236082.1|","38",98.371,307,5,0,1,307,1,307,0,611,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|910182284|ref|WP_050013792.1|","38",98.371,307,5,0,1,307,1,307,0,611,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1068666302|ref|WP_069616731.1|","38",98.697,307,4,0,1,307,1,307,0,610,236253,"Burkholderia sp. A2","Burkholderia sp. A2","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. A2]"
"gi|981591127|ref|WP_059791820.1|","38",98.371,307,5,0,1,307,1,307,0,610,1637871,"Burkholderia sp. MSMB1072","Burkholderia sp. MSMB1072","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. MSMB1072]"
"gi|981341629|ref|WP_059557342.1|","38",98.046,307,6,0,1,307,1,307,0,610,488731,"Burkholderia seminalis","Burkholderia seminalis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia seminalis]"
"gi|493529412|ref|WP_006483427.1|","38",98.697,307,4,0,1,307,1,307,0,610,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1147176578|ref|WP_077179125.1|","38",98.697,307,4,0,1,307,1,307,0,609,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|654299217|ref|WP_027813384.1|","38",98.371,307,5,0,1,307,1,307,0,609,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|1501744398|ref|WP_122167362.1|","38",98.046,307,6,0,1,307,1,307,0,609,95485,"Burkholderia stabilis","Burkholderia stabilis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia stabilis]"
"gi|1219537730|ref|WP_089490679.1|","38",98.046,307,6,0,1,307,1,307,0,608,2015349,"Burkholderia sp. AU17457","Burkholderia sp. AU17457","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. AU17457]"
"gi|982333455|ref|WP_060354946.1|","38",98.046,307,6,0,1,307,1,307,0,608,1637970,"Burkholderia sp. MSMB1459WGS","Burkholderia sp. MSMB1459WGS","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. MSMB1459WGS]"
"gi|499863876|ref|WP_011544610.1|","38",98.371,307,5,0,1,307,1,307,0,608,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|981516375|ref|WP_059721654.1|","38",98.371,307,5,0,1,307,1,307,0,608,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|952202262|ref|WP_057926747.1|","38",98.046,307,6,0,1,307,1,307,0,608,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|817351263|ref|WP_046544957.1|","38",98.371,307,5,0,1,307,1,307,0,608,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|736026372|ref|WP_034187130.1|","38",97.72,307,7,0,1,307,1,307,0,608,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|1219483780|ref|WP_089439250.1|","38",98.046,307,6,0,1,307,1,307,0,607,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1219506018|ref|WP_089460427.1|","38",98.046,307,6,0,1,307,1,307,0,607,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1246888262|ref|WP_096472481.1|","38",98.039,306,6,0,1,306,1,306,0,607,95485,"Burkholderia stabilis","Burkholderia stabilis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia stabilis]"
"gi|1181455403|ref|WP_084750915.1|","38",98.371,307,5,0,1,307,1,307,0,607,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|1070091843|ref|WP_069706512.1|","38",97.72,307,7,0,1,307,1,307,0,607,488731,"Burkholderia seminalis","Burkholderia seminalis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia seminalis]"
"gi|1070496802|ref|WP_069746175.1|","38",97.72,307,7,0,1,307,1,307,0,607,95485,"Burkholderia stabilis","Burkholderia stabilis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia stabilis]"
"gi|1045488220|ref|WP_065500775.1|","38",97.712,306,7,0,1,306,1,306,0,607,95485,"Burkholderia stabilis","Burkholderia stabilis","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia stabilis]"
"gi|736057632|ref|WP_034201018.1|","38",98.371,307,5,0,1,307,1,307,0,607,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia cepacia complex]"
"gi|1219501122|ref|WP_089455597.1|","38",98.046,307,6,0,1,307,1,307,0,607,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|836719523|ref|WP_047851605.1|","38",98.046,307,6,0,1,307,1,307,0,607,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|746314729|ref|WP_039361423.1|","38",98.046,307,6,0,1,307,1,307,0,607,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|1219467914|ref|WP_089424517.1|","38",98.046,307,6,0,1,307,1,307,0,606,2015358,"Burkholderia sp. HI2500","Burkholderia sp. HI2500","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. HI2500]"
"gi|759469859|ref|WP_043191169.1|","38",97.72,307,7,0,1,307,1,307,0,606,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|1359497550|ref|WP_105815975.1|","38",98.046,307,6,0,1,307,1,307,0,606,488447,"Burkholderia contaminans","Burkholderia contaminans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia contaminans]"
"gi|1359428102|ref|WP_105785360.1|","38",97.72,307,7,0,1,307,1,307,0,606,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|981318640|ref|WP_059535354.1|","38",97.712,306,7,0,1,306,1,306,0,605,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia cepacia complex]"
"gi|837923333|ref|WP_047899829.1|","38",97.705,305,7,0,1,305,1,305,0,605,60550,"Burkholderia pyrrocinia","Burkholderia pyrrocinia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia pyrrocinia]"
"gi|499975275|ref|WP_011655993.1|","38",97.72,307,7,0,1,307,1,307,0,605,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|504710952|ref|WP_014898054.1|","38",97.712,306,7,0,1,306,1,306,0,605,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|493446310|ref|WP_006401663.1|","38",97.394,307,8,0,1,307,1,307,0,605,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1359514681|ref|WP_105831924.1|","38",97.72,307,7,0,1,307,1,307,0,605,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|981321691|ref|WP_059538330.1|","38",97.712,306,7,0,1,306,1,306,0,605,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia cepacia complex]"
"gi|981283000|ref|WP_059501007.1|","38",97.72,307,7,0,1,307,1,307,0,605,1637859,"Burkholderia sp. ABCPW 11","Burkholderia sp. ABCPW 11","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. ABCPW 11]"
"gi|981295747|ref|WP_059513103.1|","38",97.394,307,8,0,1,307,1,307,0,605,1207504,"Burkholderia pseudomultivorans","Burkholderia pseudomultivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia pseudomultivorans]"
"gi|1219517846|ref|WP_089472162.1|","38",97.72,307,7,0,1,307,1,307,0,604,2015344,"Burkholderia sp. AU6039","Burkholderia sp. AU6039","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. AU6039]"
"gi|544734660|ref|WP_021164200.1|","38",97.712,306,7,0,1,306,1,306,0,604,32008,"Burkholderia","Burkholderia","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia]"
"gi|501331480|ref|WP_012363115.1|","38",97.72,307,7,0,1,307,1,307,0,604,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|1359402965|ref|WP_105763876.1|","38",97.068,307,9,0,1,307,1,307,0,604,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|493804057|ref|WP_006751906.1|","38",97.394,307,8,0,1,307,1,307,0,604,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|981597515|ref|WP_059797844.1|","38",97.712,306,7,0,1,306,1,306,0,604,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|1382128200|ref|WP_107997843.1|","38",97.705,305,7,0,1,305,1,305,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1359462954|ref|WP_105803587.1|","38",96.743,307,10,0,1,307,1,307,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1359421109|ref|WP_105779082.1|","38",97.068,307,9,0,1,307,1,307,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1267809080|ref|WP_098549730.1|","38",97.712,306,7,0,1,306,1,306,0,603,1938747,"Burkholderia sp. JKS000303","Burkholderia sp. JKS000303","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. JKS000303]"
"gi|981751015|ref|WP_059943905.1|","38",97.386,306,8,0,1,306,1,306,0,603,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981566626|ref|WP_059768398.1|","38",97.386,306,8,0,1,306,1,306,0,603,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981395609|ref|WP_059608264.1|","38",97.712,306,7,0,1,306,1,306,0,603,1637862,"Burkholderia sp. LA-2-3-30-S1-D2","Burkholderia sp. LA-2-3-30-S1-D2","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. LA-2-3-30-S1-D2]"
"gi|1359391975|ref|WP_105757864.1|","38",97.068,307,9,0,1,307,1,307,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|982154999|ref|WP_060320063.1|","38",97.386,306,8,0,1,306,1,306,0,603,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|981608113|ref|WP_059808316.1|","38",97.386,306,8,0,1,306,1,306,0,603,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981245707|ref|WP_059465417.1|","38",97.386,306,8,0,1,306,1,306,0,603,488732,"Burkholderia diffusa","Burkholderia diffusa","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia diffusa]"
"gi|766785226|ref|WP_044848272.1|","38",97.712,306,7,0,1,306,1,306,0,603,1571773,"Burkholderia sp. USM B20","Burkholderia sp. USM B20","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. USM B20]"
"gi|497374479|ref|WP_009688692.1|","38",97.068,307,9,0,1,307,1,307,0,603,87882,"Burkholderia cepacia complex","Burkholderia cepacia complex","b-proteobacteria","Bacteria","MULTISPECIES: carbon-nitrogen hydrolase family protein [Burkholderia cepacia complex]"
"gi|1061923206|ref|WP_069229324.1|","38",97.386,306,8,0,1,306,1,306,0,603,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981759868|ref|WP_059952236.1|","38",97.059,306,9,0,1,306,1,306,0,603,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981477667|ref|WP_059685226.1|","38",97.712,306,7,0,1,306,1,306,0,603,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|981493807|ref|WP_059700690.1|","38",97.059,306,9,0,1,306,1,306,0,603,1637844,"Burkholderia sp. RF2-non_BP3","Burkholderia sp. RF2-non_BP3","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia sp. RF2-non_BP3]"
"gi|493457788|ref|WP_006413040.1|","38",96.743,307,10,0,1,307,1,307,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|501170172|ref|WP_012214102.1|","38",96.743,307,10,0,1,307,1,307,0,603,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1359507157|ref|WP_105824976.1|","38",96.743,307,10,0,1,307,1,307,0,602,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1142773047|ref|WP_077019924.1|","38",98.046,307,6,0,1,307,1,307,0,602,95486,"Burkholderia cenocepacia","Burkholderia cenocepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cenocepacia]"
"gi|981834330|ref|WP_060023326.1|","38",97.059,306,9,0,1,306,1,306,0,602,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|881129734|ref|WP_048805250.1|","38",97.068,307,9,0,1,307,1,307,0,602,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|1359495300|ref|WP_105814075.1|","38",96.743,307,10,0,1,307,1,307,0,602,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|493814869|ref|WP_006762498.1|","38",97.068,307,9,0,1,307,1,307,0,602,152480,"Burkholderia ambifaria","Burkholderia ambifaria","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia ambifaria]"
"gi|982185144|ref|WP_060346708.1|","38",97.386,306,8,0,1,306,1,306,0,602,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|981278775|ref|WP_059497185.1|","38",97.386,306,8,0,1,306,1,306,0,602,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|981288980|ref|WP_059506941.1|","38",97.059,306,9,0,1,306,1,306,0,602,1503055,"Burkholderia territorii","Burkholderia territorii","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia territorii]"
"gi|499670244|ref|WP_011350978.1|","38",97.712,306,7,0,1,306,1,306,0,602,482957,"Burkholderia lata","Burkholderia lata","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia lata]"
"gi|1061919021|ref|WP_069225142.1|","38",97.059,306,9,0,1,306,1,306,0,602,488732,"Burkholderia diffusa","Burkholderia diffusa","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia diffusa]"
"gi|981964131|ref|WP_060144051.1|","38",96.743,307,10,0,1,307,1,307,0,602,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|982005576|ref|WP_060182163.1|","38",96.743,307,10,0,1,307,1,307,0,602,87883,"Burkholderia multivorans","Burkholderia multivorans","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia multivorans]"
"gi|981864535|ref|WP_060051805.1|","38",97.386,306,8,0,1,306,1,306,0,602,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|981879323|ref|WP_060065925.1|","38",97.712,306,7,0,1,306,1,306,0,602,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
"gi|1422611434|ref|WP_111941367.1|","38",97.059,306,9,0,1,306,1,306,0,601,292,"Burkholderia cepacia","Burkholderia cepacia","b-proteobacteria","Bacteria","carbon-nitrogen hydrolase family protein [Burkholderia cepacia]"
