"sseqid","qseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","ssciname","scomname","sblastname","sskingdom","gdescription"
"gi|1022666477|ref|WP_063422856.1|",25,92.964,469,33,0,1,469,1,469,0,871,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|654449972|ref|WP_027920422.1|",25,92.751,469,34,0,1,469,1,469,0,871,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1405512069|ref|WP_110995173.1|",25,92.735,468,34,0,1,468,1,468,0,870,2213015,"Pseudomonas sp. WCHPs060039","Pseudomonas sp. WCHPs060039","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. WCHPs060039]"
"gi|1198859355|ref|WP_086976696.1|",25,92.964,469,33,0,1,469,1,469,0,870,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|980976161|ref|WP_059395085.1|",25,92.964,469,33,0,1,469,1,469,0,870,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|759479875|ref|WP_043200901.1|",25,92.949,468,33,0,1,468,1,468,0,870,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|512743704|ref|WP_016500400.1|",25,92.964,469,33,0,1,469,1,469,0,870,1236,"Gammaproteobacteria","Gammaproteobacteria","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Gammaproteobacteria]"
"gi|983299395|ref|WP_060485823.1|",25,92.537,469,35,0,1,469,1,469,0,869,1661038,"Pseudomonas sp. NBRC 111123","Pseudomonas sp. NBRC 111123","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111123]"
"gi|1402752321|ref|WP_110632446.1|",25,92.735,468,34,0,1,468,1,468,0,868,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|499852844|ref|WP_011533578.1|",25,91.898,469,38,0,1,469,1,469,0,868,312306,"Pseudomonas entomophila","Pseudomonas entomophila","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas entomophila]"
"gi|1189255704|ref|WP_085679107.1|",25,92.735,468,34,0,1,468,1,468,0,867,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1360582533|ref|WP_105946774.1|",25,92.521,468,35,0,1,468,1,468,0,867,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aspartate aminotransferase family protein [Pseudomonas]"
"gi|545906314|ref|WP_021783146.1|",25,92.308,468,36,0,1,468,1,468,0,866,136845,"Pseudomonas putida group","Pseudomonas putida group","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida group]"
"gi|512728079|ref|WP_016486026.1|",25,92.735,468,34,0,1,468,1,468,0,866,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1337977988|ref|WP_103447909.1|",25,92.308,468,36,0,1,468,1,468,0,865,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1077981364|ref|WP_070086460.1|",25,92.521,468,35,0,1,468,1,468,0,865,1661056,"Pseudomonas sp. NBRC 111141","Pseudomonas sp. NBRC 111141","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111141]"
"gi|504404385|ref|WP_014591487.1|",25,92.308,468,36,0,1,468,1,468,0,865,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|983328197|ref|WP_060513201.1|",25,92.735,468,34,0,1,468,1,468,0,864,1661039,"Pseudomonas sp. NBRC 111124","Pseudomonas sp. NBRC 111124","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111124]"
"gi|1211611213|ref|WP_088512758.1|",25,92.308,468,36,0,1,468,1,468,0,864,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|916393704|ref|WP_051097566.1|",25,92.521,468,35,0,1,468,1,468,0,864,1546029,"Pseudomonas sp. 10-1B","Pseudomonas sp. 10-1B","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 10-1B]"
"gi|518581713|ref|WP_019751920.1|",25,92.308,468,36,0,1,468,1,468,0,864,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1382330533|ref|WP_108190698.1|",25,92.094,468,37,0,1,468,1,468,0,863,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|928789590|ref|WP_053867902.1|",25,92.094,468,37,0,1,468,1,468,0,863,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|822093495|gb|AKH61506.1|",25,92.308,468,36,0,1,468,1,468,0,863,1655391,"Expression vector pWCD2267","Expression vector pWCD2267","other sequences","N/A","DOPA decarboxylase [Expression vector pWCD2267]"
"gi|499255940|ref|WP_010953480.1|",25,92.308,468,36,0,1,468,1,468,0,863,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1134160513|ref|WP_076403215.1|",25,92.094,468,37,0,1,468,1,468,0,863,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|489343629|ref|WP_003250785.1|",25,92.308,468,36,0,1,468,1,468,0,863,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|983358193|ref|WP_060537567.1|",25,92.094,468,37,0,1,468,1,468,0,862,1661040,"Pseudomonas sp. NBRC 111125","Pseudomonas sp. NBRC 111125","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111125]"
"gi|1337974174|ref|WP_103444592.1|",25,92.094,468,37,0,1,468,1,468,0,862,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|835660187|ref|WP_047603948.1|",25,92.094,468,37,0,1,468,1,468,0,862,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|148512431|gb|ABQ79291.1|",25,92.094,468,37,0,1,468,9,476,0,861,351746,"Pseudomonas putida F1","Pseudomonas putida F1","g-proteobacteria","Bacteria","Aromatic-L-amino-acid decarboxylase [Pseudomonas putida F1]"
"gi|740623785|ref|WP_038409297.1|",25,92.521,468,35,0,1,468,1,468,0,861,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1353458592|ref|WP_104962028.1|",25,91.88,468,38,0,1,468,1,468,0,861,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1125701296|ref|WP_075044806.1|",25,92.521,468,35,0,1,468,1,468,0,861,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|504566421|ref|WP_014753523.1|",25,91.88,468,38,0,1,468,1,468,0,860,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1034519903|ref|WP_064490789.1|",25,91.88,468,38,0,1,468,1,468,0,860,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|746585210|ref|WP_039613361.1|",25,92.308,468,36,0,1,468,1,468,0,860,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|746574630|ref|WP_039604035.1|",25,92.094,468,37,0,1,468,1,468,0,860,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|503737981|ref|WP_013972057.1|",25,92.308,468,36,0,1,468,1,468,0,860,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1481191663|ref|WP_119688817.1|",25,92.094,468,37,0,1,468,1,468,0,860,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|397332836|gb|AFO49195.1|",25,91.88,468,38,0,1,468,1,468,0,860,1196325,"Pseudomonas putida DOT-T1E","Pseudomonas putida DOT-T1E","g-proteobacteria","Bacteria","aromatic-L-amino-acid decarboxylase [Pseudomonas putida DOT-T1E]"
"gi|563365579|ref|WP_023661575.1|",25,92.308,468,36,0,1,468,1,468,0,860,136845,"Pseudomonas putida group","Pseudomonas putida group","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas putida group]"
"gi|1273057450|ref|WP_099453583.1|",25,91.88,468,38,0,1,468,1,468,0,859,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|820873404|ref|WP_046785491.1|",25,91.88,468,38,0,1,468,1,468,0,859,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1495574192|ref|WP_121783677.1|",25,91.88,468,38,0,1,468,1,468,0,859,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1480014199|ref|WP_119370549.1|",25,92.308,468,36,0,1,468,1,468,0,859,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas monteilii]"
"gi|1423864302|ref|WP_112252237.1|",25,91.88,468,38,0,1,468,1,468,0,858,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1028165206|ref|WP_063913743.1|",25,92.094,468,37,0,1,468,1,468,0,858,1825979,"Pseudomonas sp. p21","Pseudomonas sp. p21","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas sp. p21]"
"gi|939357574|ref|WP_054902776.1|",25,91.453,468,40,0,1,468,1,468,0,858,1661046,"Pseudomonas sp. NBRC 111131","Pseudomonas sp. NBRC 111131","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111131]"
"gi|644592389|ref|WP_025338608.1|",25,92.094,468,37,0,1,468,1,468,0,858,1259844,"Pseudomonas sp. FGI182","Pseudomonas sp. FGI182","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. FGI182]"
"gi|519034441|ref|WP_020190316.1|",25,91.667,468,39,0,1,468,1,468,0,858,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|505082847|ref|WP_015269949.1|",25,91.88,468,38,0,1,468,1,468,0,858,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1189304572|ref|WP_085721574.1|",25,91.88,468,38,0,1,468,1,468,0,857,1981736,"Pseudomonas sp. B22(2017)","Pseudomonas sp. B22(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B22(2017)]"
"gi|1000389176|gb|KXK72187.1|",25,91.88,468,38,0,1,468,1,468,0,857,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas monteilii]"
"gi|1275743480|ref|WP_099814569.1|",25,91.88,468,38,0,1,468,1,468,0,857,1751969,"Pseudomonas sp. 382","Pseudomonas sp. 382","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. 382]"
"gi|1189191882|ref|WP_085619194.1|",25,92.094,468,37,0,1,468,1,468,0,857,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1405020163|gb|PZQ41394.1|",25,91.239,468,41,0,1,468,1,468,0,856,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|511758799|ref|WP_016392033.1|",25,91.026,468,42,0,1,468,1,468,0,856,70775,"Pseudomonas plecoglossicida","Pseudomonas plecoglossicida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas plecoglossicida]"
"gi|1443023545|ref|WP_115294241.1|",25,91.239,468,41,0,1,468,1,468,0,855,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1442975209|ref|WP_115275076.1|",25,91.239,468,41,0,1,468,1,468,0,855,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1189285691|ref|WP_085706164.1|",25,91.88,468,38,0,1,468,1,468,0,855,1981711,"Pseudomonas sp. B8(2017)","Pseudomonas sp. B8(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B8(2017)]"
"gi|495369018|ref|WP_008093731.1|",25,91.239,468,41,0,1,468,1,468,0,855,1144340,"Pseudomonas sp. GM84","Pseudomonas sp. GM84","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. GM84]"
"gi|1189238502|ref|WP_085663264.1|",25,91.88,468,38,0,1,468,1,468,0,855,1981714,"Pseudomonas sp. B5(2017)","Pseudomonas sp. B5(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B5(2017)]"
"gi|1189197209|ref|WP_085624256.1|",25,91.88,468,38,0,1,468,1,468,0,855,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1352853386|ref|WP_104834514.1|",25,92.735,468,34,0,1,468,1,468,0,854,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas monteilii]"
"gi|1189269366|ref|WP_085692041.1|",25,91.667,468,39,0,1,468,1,468,0,854,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1184714283|ref|WP_085273300.1|",25,91.239,468,41,0,1,468,1,468,0,853,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|655290709|ref|WP_028699883.1|",25,91.88,468,38,0,1,468,1,468,0,853,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|948144267|ref|WP_056802565.1|",25,91.026,468,42,0,1,468,1,468,0,853,1736226,"Pseudomonas sp. Leaf58","Pseudomonas sp. Leaf58","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas sp. Leaf58]"
"gi|653580814|ref|WP_027593783.1|",25,91.239,468,41,0,1,468,1,468,0,853,1259801,"Pseudomonas sp. LAIL14HWK12:I7","Pseudomonas sp. LAIL14HWK12:I7","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. LAIL14HWK12:I7]"
"gi|1273030576|ref|WP_099429833.1|",25,91.026,468,42,0,1,468,1,468,0,852,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1463002017|gb|RFQ00258.1|",25,91.239,468,41,0,1,468,1,468,0,851,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1189172992|ref|WP_085601325.1|",25,91.026,468,42,0,1,468,1,468,0,851,1981749,"Pseudomonas sp. B10(2017)","Pseudomonas sp. B10(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B10(2017)]"
"gi|515081500|ref|WP_016711200.1|",25,91.667,468,39,0,1,468,1,468,0,851,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas monteilii]"
"gi|1402877371|ref|WP_110744201.1|",25,91.649,467,39,0,1,467,1,467,0,851,2213079,"Pseudomonas sp. LB-090624","Pseudomonas sp. LB-090624","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. LB-090624]"
"gi|1383334678|ref|WP_108481370.1|",25,91.453,468,40,0,1,468,1,468,0,851,70775,"Pseudomonas plecoglossicida","Pseudomonas plecoglossicida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas plecoglossicida]"
"gi|983311850|ref|WP_060497237.1|",25,92.521,468,35,0,1,468,1,468,0,850,1661048,"Pseudomonas sp. NBRC 111133","Pseudomonas sp. NBRC 111133","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111133]"
"gi|817647086|ref|WP_046614005.1|",25,91.239,468,41,0,1,468,1,468,0,850,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|983286789|ref|WP_060478449.1|",25,90.426,470,45,0,1,470,1,470,0,848,76759,"Pseudomonas monteilii","Pseudomonas monteilii","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas monteilii]"
"gi|1189164014|ref|WP_085592723.1|",25,91.239,468,41,0,1,468,1,468,0,847,1981745,"Pseudomonas sp. B14(2017)","Pseudomonas sp. B14(2017)","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. B14(2017)]"
"gi|1092628993|ref|WP_070575358.1|",25,91.026,468,42,0,1,468,1,468,0,847,1581141,"Pseudomonas sp. HMSC08G10","Pseudomonas sp. HMSC08G10","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. HMSC08G10]"
"gi|1078004348|ref|WP_070094050.1|",25,91.239,468,41,0,1,468,1,468,0,847,136845,"Pseudomonas putida group","Pseudomonas putida group","g-proteobacteria","Bacteria","MULTISPECIES: aspartate aminotransferase family protein [Pseudomonas putida group]"
"gi|659677473|ref|WP_029885537.1|",25,91.453,468,40,0,1,468,1,468,0,847,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1402802944|ref|WP_110677255.1|",25,91.453,468,40,0,1,468,1,468,0,846,2213078,"Pseudomonas sp. MB-090624","Pseudomonas sp. MB-090624","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. MB-090624]"
"gi|501271094|ref|WP_012314112.1|",25,91.453,468,40,0,1,468,1,468,0,846,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas putida]"
"gi|1200053661|ref|WP_087500150.1|",25,91.026,468,42,0,1,468,1,468,0,844,1986221,"Pseudomonas sp. SID14000","Pseudomonas sp. SID14000","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. SID14000]"
"gi|1222288579|ref|WP_090342208.1|",25,90.598,468,44,0,1,468,1,468,0,844,1288410,"Pseudomonas guariconensis","Pseudomonas guariconensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas guariconensis]"
"gi|983330849|ref|WP_060514863.1|",25,92.949,468,33,0,1,468,1,468,0,844,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|983307786|ref|WP_060493912.1|",25,92.735,468,34,0,1,468,1,468,0,842,1661055,"Pseudomonas sp. NBRC 111140","Pseudomonas sp. NBRC 111140","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111140]"
"gi|727236463|ref|WP_033697121.1|",25,91.453,468,40,0,1,468,1,468,0,842,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|825823159|ref|WP_047149907.1|",25,90.812,468,43,0,1,468,1,468,0,842,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|1433237819|ref|WP_114170127.1|",25,90.385,468,45,0,1,468,1,468,0,841,2259497,"Pseudomonas sp. AFG_SD02_1510_Pfu_092","Pseudomonas sp. AFG_SD02_1510_Pfu_092","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. AFG_SD02_1510_Pfu_092]"
"gi|939367525|ref|WP_054912276.1|",25,90.812,468,43,0,1,468,1,468,0,841,1661042,"Pseudomonas sp. NBRC 111127","Pseudomonas sp. NBRC 111127","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111127]"
"gi|655216931|ref|WP_028634352.1|",25,89.957,468,47,0,1,468,1,468,0,840,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas parafulva]"
"gi|501229967|ref|WP_012272985.1|",25,92.521,468,35,0,1,468,1,468,0,840,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|983294566|ref|WP_060481297.1|",25,89.53,468,49,0,1,468,1,468,0,839,1661034,"Pseudomonas sp. NBRC 111119","Pseudomonas sp. NBRC 111119","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111119]"
"gi|1337967006|ref|WP_103437759.1|",25,89.552,469,49,0,1,469,1,469,0,836,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|557303484|ref|WP_023380220.1|",25,88.936,470,52,0,1,470,1,470,0,835,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas]"
"gi|653602606|ref|WP_027614994.1|",25,91.88,468,38,0,1,468,1,468,0,835,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|647314664|ref|WP_025752723.1|",25,91.667,468,39,0,1,468,1,468,0,834,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|1477259721|ref|WP_119140848.1|",25,91.88,468,38,0,1,468,1,468,0,833,1785162,"Pseudomonas reidholzensis","Pseudomonas reidholzensis","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas reidholzensis]"
"gi|1316634339|ref|WP_101320336.1|",25,89.126,469,51,0,1,469,1,469,0,833,2054914,"Pseudomonas sp. 02C 26","Pseudomonas sp. 02C 26","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas sp. 02C 26]"
"gi|1024912196|ref|WP_063545254.1|",25,89.957,468,47,0,1,468,1,468,0,833,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|654436493|ref|WP_027907184.1|",25,88.936,470,52,0,1,470,1,470,0,831,470150,"Pseudomonas taiwanensis","Pseudomonas taiwanensis","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas taiwanensis]"
"gi|517927604|ref|WP_019097812.1|",25,91.453,468,40,0,1,468,1,468,0,830,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|1425868675|ref|WP_112898532.1|",25,89.316,468,50,0,1,468,1,468,0,828,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1050236652|ref|WP_065862570.1|",25,89.53,468,49,0,1,468,1,468,0,828,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|939358717|ref|WP_054903812.1|",25,90.812,468,43,0,1,468,1,468,0,827,1661059,"Pseudomonas sp. NBRC 111144","Pseudomonas sp. NBRC 111144","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas sp. NBRC 111144]"
"gi|939346105|ref|WP_054891559.1|",25,89.53,468,49,0,1,468,1,468,0,827,286,"Pseudomonas","Pseudomonas","g-proteobacteria","Bacteria","MULTISPECIES: amino acid decarboxylase [Pseudomonas]"
"gi|1183618549|ref|WP_084853512.1|",25,91.026,468,42,0,1,468,1,468,0,822,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","aspartate aminotransferase family protein [Pseudomonas putida]"
"gi|1108603284|gb|APF01653.1|",25,92.105,456,36,0,13,468,1,456,0,811,303,"Pseudomonas putida","Pseudomonas putida","g-proteobacteria","Bacteria","amino acid decarboxylase [Pseudomonas putida]"
"gi|746544918|ref|WP_039577028.1|",25,86.966,468,61,0,1,468,1,468,0,810,157782,"Pseudomonas parafulva","Pseudomonas parafulva","g-proteobacteria","Bacteria","aminotransferase class V-fold PLP-dependent enzyme [Pseudomonas parafulva]"
